사용년월	승차역	하차역	사용자	이용인원
201502	235	241	일반	58
201502	235	241	일반	2406
201502	235	241	경로	8
201502	235	241	장애인	20
201502	235	241	일반	724
201502	235	241	청소년	239
201502	235	241	경로	234
201502	235	241	장애인	34
201502	235	242	일반	52
201502	235	242	장애인	32
201502	235	242	청소년	36
201502	235	242	일반	265
201502	235	242	장애인	6
201502	235	242	경로	5
201502	235	242	일반	1191
201502	235	242	일반	7
201502	235	242	경로	210
201502	235	243	청소년	47
201502	235	243	일반	183
201502	235	243	경로	133
201502	235	243	일반	9
201502	235	243	장애인	5
201502	235	243	경로	3
201502	235	243	일반	1251
201502	235	243	일반	170
201502	235	243	장애인	16
201502	235	244	일반	1
201502	235	244	일반	12
201502	235	244	일반	6
201502	235	244	경로	3
201502	235	244	일반	4
201502	235	245	일반	32
201502	235	245	일반	2
201502	235	245	경로	3
201502	235	245	장애인	1
201502	235	250	경로	7
201502	235	250	장애인	2
201502	235	250	일반	6
201502	235	250	일반	36
201502	235	250	일반	1
201502	235	250	일반	1
201502	235	246	일반	33
201502	235	246	경로	1
201502	235	246	일반	6
201502	235	246	경로	26
201502	235	246	일반	1
201502	235	247	경로	14
201502	235	247	장애인	5
201502	235	247	일반	2
201502	235	247	장애인	3
201502	235	247	일반	5
201502	235	247	일반	36
201502	235	247	경로	5
201502	235	247	청소년	32
201502	235	248	일반	154
201502	235	248	일반	41
201502	235	248	장애인	57
201502	235	248	경로	272
201502	235	248	장애인	4
201502	235	248	경로	7
201502	235	248	일반	579
201502	235	248	일반	2
201502	235	248	청소년	52
201502	235	249	일반	449
201502	235	249	일반	75
201502	235	249	장애인	44
201502	235	249	경로	252
201502	235	249	장애인	35
201502	235	249	경로	4
201502	235	249	일반	933
201502	235	249	일반	4
201502	235	249	청소년	53
201502	236	201	청소년	49
201502	236	201	일반	1
201502	236	201	일반	730
201502	236	201	경로	355
201502	236	201	장애인	36
201502	236	201	경로	12
201502	236	201	일반	4413
201502	236	201	일반	14
201502	236	201	일반	864
201502	236	201	장애인	71
201502	236	202	일반	996
201502	236	202	장애인	306
201502	236	202	경로	489
201502	236	202	청소년	95
201502	236	202	일반	1627
201502	236	202	장애인	21
201502	236	202	경로	37
201502	236	202	일반	7391
201502	236	202	일반	39
201502	236	203	청소년	15
201502	236	203	일반	221
201502	236	203	일반	9
201502	236	203	경로	395
201502	236	203	장애인	8
201502	236	203	경로	11
201502	236	203	일반	2279
201502	236	203	일반	15
201502	236	203	일반	540
201502	236	203	장애인	77
201502	236	204	일반	99
201502	236	204	장애인	55
201502	236	204	경로	356
201502	236	204	청소년	12
201502	236	204	일반	366
201502	236	204	장애인	12
201502	236	204	경로	22
201502	236	204	일반	880
201502	236	204	일반	7
201502	236	205	장애인	26
201502	236	205	장애인	79
201502	236	205	경로	228
201502	236	205	일반	223
201502	236	205	청소년	29
201502	236	205	경로	7
201502	236	205	일반	1325
201502	236	205	일반	20
201502	236	205	일반	717
201502	236	206	일반	71
201502	236	206	장애인	31
201502	236	206	경로	327
201502	236	206	청소년	9
201502	236	206	일반	274
201502	236	206	장애인	8
201502	236	206	경로	5
201502	236	206	일반	710
201502	236	206	일반	6
201502	236	207	청소년	33
201502	236	207	일반	67
201502	236	207	장애인	49
201502	236	207	일반	132
201502	236	207	일반	597
201502	236	207	장애인	2
201502	236	207	경로	2
201502	236	207	경로	54
201502	236	208	장애인	28
201502	236	208	일반	125
201502	236	208	경로	72
201502	236	208	청소년	43
201502	236	208	일반	176
201502	236	208	장애인	1
201502	236	208	경로	4
201502	236	208	일반	3
201502	236	208	일반	764
201502	236	209	일반	49
201502	236	209	장애인	19
201502	236	209	경로	29
201502	236	209	일반	11
201502	236	209	일반	123
201502	236	209	장애인	1
201502	236	209	일반	432
201502	236	209	청소년	15
201502	236	210	청소년	5
201502	236	210	일반	686
201502	236	210	일반	92
201502	236	210	장애인	14
201502	236	210	경로	79
201502	236	210	일반	107
201502	236	210	경로	3
201502	236	210	장애인	4
201502	236	211	일반	153
201502	236	211	장애인	55
201502	236	211	경로	87
201502	236	211	청소년	10
201502	236	211	일반	292
201502	236	211	장애인	30
201502	236	211	경로	6
201502	236	211	일반	1070
201502	236	211	일반	4
201502	236	212	청소년	44
201502	236	212	일반	1272
201502	236	212	일반	125
201502	236	212	장애인	94
201502	236	212	경로	86
201502	236	212	일반	15
201502	236	212	경로	17
201502	236	212	장애인	3
201502	236	212	일반	449
201502	236	213	청소년	1
201502	236	213	일반	104
201502	236	213	장애인	24
201502	236	213	청소년	9
201502	236	213	일반	223
201502	236	213	장애인	5
201502	236	213	경로	1
201502	236	213	일반	564
201502	236	213	일반	8
201502	236	213	경로	155
201502	236	214	일반	202
201502	236	214	장애인	34
201502	236	214	일반	1
201502	236	214	청소년	53
201502	236	214	장애인	7
201502	236	214	경로	4
201502	236	214	일반	1179
201502	236	214	일반	11
201502	236	214	경로	245
201502	236	214	일반	485
201502	236	215	장애인	18
201502	236	215	경로	120
201502	236	215	청소년	3
201502	236	215	일반	128
201502	236	215	장애인	1
201502	236	215	경로	5
201502	236	215	일반	587
201502	236	215	일반	6
201502	236	215	일반	95
201502	236	216	일반	422
201502	236	216	장애인	136
201502	236	216	경로	251
201502	236	216	청소년	147
201502	236	216	장애인	13
201502	236	216	경로	11
201502	236	216	일반	2503
201502	236	216	일반	36
201502	236	216	일반	696
201502	236	217	장애인	18
201502	236	217	일반	145
201502	236	217	장애인	19
201502	236	217	경로	170
201502	236	217	청소년	38
201502	236	217	일반	283
201502	236	217	경로	3
201502	236	217	일반	935
201502	236	217	일반	17
201502	236	218	청소년	17
201502	236	218	일반	119
201502	236	218	장애인	37
201502	236	218	일반	18
201502	236	218	장애인	22
201502	236	218	경로	5
201502	236	218	일반	855
201502	236	218	경로	82
201502	236	218	일반	188
201502	236	219	경로	1
201502	236	219	일반	604
201502	236	219	장애인	85
201502	236	219	청소년	87
201502	236	219	일반	786
201502	236	219	장애인	20
201502	236	219	경로	32
201502	236	219	일반	4190
201502	236	219	일반	33
201502	236	219	경로	270
201502	236	220	청소년	51
201502	236	220	일반	18
201502	236	220	일반	544
201502	236	220	일반	1
201502	236	220	장애인	86
201502	236	220	경로	336
201502	236	220	일반	685
201502	236	220	장애인	19
201502	236	220	일반	3279
201502	236	220	경로	14
201502	236	221	일반	801
201502	236	221	장애인	90
201502	236	221	경로	245
201502	236	221	일반	542
201502	236	221	장애인	28
201502	236	221	경로	21
201502	236	221	일반	3470
201502	236	221	일반	12
201502	236	221	청소년	20
201502	236	222	일반	828
201502	236	222	경로	2
201502	236	222	장애인	134
201502	236	222	경로	457
201502	236	222	청소년	189
201502	236	222	일반	1411
201502	236	222	장애인	5
201502	236	222	경로	19
201502	236	222	일반	21
201502	236	222	일반	6097
201502	236	223	청소년	100
201502	236	223	일반	1
201502	236	223	일반	229
201502	236	223	장애인	77
201502	236	223	경로	392
201502	236	223	일반	610
201502	236	223	장애인	22
201502	236	223	경로	27
201502	236	223	일반	1715
201502	236	223	일반	15
201502	236	224	일반	167
201502	236	224	장애인	19
201502	236	224	경로	256
201502	236	224	청소년	48
201502	236	224	일반	330
201502	236	224	장애인	27
201502	236	224	경로	6
201502	236	224	일반	1389
201502	236	224	일반	21
201502	236	225	장애인	48
201502	236	225	경로	2
201502	236	225	일반	184
201502	236	225	일반	11
201502	236	225	일반	442
201502	236	225	경로	12
201502	236	225	일반	1559
201502	236	225	경로	250
201502	236	225	청소년	54
201502	236	226	일반	1120
201502	236	226	일반	512
201502	236	226	장애인	144
201502	236	226	경로	601
201502	236	226	장애인	14
201502	236	226	경로	26
201502	236	226	일반	3989
201502	236	226	일반	60
201502	236	226	경로	1
201502	236	226	청소년	69
201502	236	227	일반	245
201502	236	227	장애인	51
201502	236	227	경로	442
201502	236	227	청소년	74
201502	236	227	장애인	36
201502	236	227	경로	13
201502	236	227	일반	2452
201502	236	227	일반	16
201502	236	227	일반	631
201502	236	228	일반	1384
201502	236	228	일반	478
201502	236	228	장애인	179
201502	236	228	청소년	213
201502	236	228	경로	1
201502	236	228	장애인	28
201502	236	228	경로	52
201502	236	228	일반	4248
201502	236	228	일반	37
201502	236	228	경로	844
201502	236	229	일반	244
201502	236	229	장애인	177
201502	236	229	경로	704
201502	236	229	청소년	38
201502	236	229	일반	680
201502	236	229	장애인	32
201502	236	229	경로	25
201502	236	229	일반	15
201502	236	229	일반	2423
201502	236	230	청소년	272
201502	236	230	일반	1155
201502	236	230	장애인	390
201502	236	230	장애인	41
201502	236	230	경로	1356
201502	236	230	일반	1
201502	236	230	경로	75
201502	236	230	일반	8755
201502	236	230	일반	79
201502	236	230	일반	2948
201502	236	231	일반	1584
201502	236	231	장애인	321
201502	236	231	경로	892
201502	236	231	일반	502
201502	236	231	장애인	42
201502	236	231	경로	46
201502	236	231	일반	4118
201502	236	231	일반	58
201502	236	231	청소년	127
201502	236	232	청소년	285
201502	236	232	일반	2
201502	236	232	경로	1
201502	236	232	일반	1448
201502	236	232	장애인	489
201502	236	232	경로	1437
201502	236	232	일반	4051
201502	236	232	장애인	131
201502	236	232	경로	73
201502	236	232	일반	114
201502	236	232	일반	12000
201502	236	233	청소년	208
201502	236	233	경로	1480
201502	236	233	일반	655
201502	236	233	장애인	74
201502	236	233	경로	19
201502	236	233	일반	5408
201502	236	233	일반	216
201502	236	233	장애인	410
201502	236	233	일반	3773
201502	236	234	일반	3181
201502	236	234	일반	1217
201502	236	234	장애인	536
201502	236	234	경로	2142
201502	236	234	일반	1
201502	236	234	장애인	98
201502	236	234	경로	61
201502	236	234	일반	10194
201502	236	234	청소년	2
201502	236	234	일반	113
201502	236	234	청소년	415
201502	236	235	청소년	151
201502	236	235	경로	2
201502	236	235	청소년	1
201502	236	235	일반	285
201502	236	235	장애인	441
201502	236	235	경로	3508
201502	236	235	일반	846
201502	236	235	장애인	78
201502	236	235	경로	126
201502	236	235	일반	59
201502	236	235	일반	2556
201502	236	236	청소년	105
201502	236	236	일반	1
201502	236	236	경로	2
201502	236	236	일반	223
201502	236	236	장애인	707
201502	236	236	경로	1915
201502	236	236	일반	809
201502	236	236	일반	23
201502	236	236	장애인	91
201502	236	236	경로	108
201502	236	236	일반	1728
201502	236	236	청소년	1
201502	236	237	일반	508
201502	236	237	경로	1
201502	236	237	장애인	361
201502	236	237	경로	1627
201502	236	237	청소년	142
201502	236	237	일반	1213
201502	236	237	장애인	105
201502	236	237	경로	113
201502	236	237	일반	55
201502	236	237	일반	3213
201502	236	238	일반	2012
201502	236	238	청소년	1
201502	236	238	일반	1115
201502	236	238	장애인	164
201502	236	238	경로	847
201502	236	238	일반	26
201502	236	238	장애인	21
201502	236	238	경로	40
201502	236	238	일반	7060
201502	236	238	청소년	158
201502	236	239	경로	638
201502	236	239	일반	3299
201502	236	239	일반	2
201502	236	239	일반	1182
201502	236	239	장애인	246
201502	236	239	일반	47
201502	236	239	청소년	723
201502	236	239	장애인	61
201502	236	239	경로	41
201502	236	239	일반	9097
201502	236	240	일반	819
201502	236	240	장애인	1
201502	236	240	장애인	190
201502	236	240	경로	907
201502	236	240	청소년	378
201502	236	240	일반	2343
201502	236	240	장애인	34
201502	236	240	경로	33
201502	236	240	일반	7443
201502	236	240	일반	84
201502	236	241	일반	840
201502	236	241	일반	2
201502	236	241	일반	204
201502	236	241	장애인	75
201502	236	241	경로	346
201502	236	241	일반	28
201502	236	241	장애인	16
201502	236	241	경로	24
201502	236	241	일반	2045
201502	236	241	청소년	201
201502	236	242	일반	381
201502	236	242	일반	1
201502	236	242	장애인	52
201502	236	242	경로	212
201502	236	242	청소년	51
201502	236	242	장애인	7
201502	236	242	경로	4
201502	236	242	일반	24
201502	236	242	일반	1050
201502	236	242	일반	286
201502	236	243	일반	110
201502	236	243	장애인	72
201502	236	243	경로	158
201502	236	243	청소년	42
201502	236	243	일반	329
201502	236	243	장애인	14
201502	236	243	경로	7
201502	236	243	일반	1086
201502	236	243	일반	8
201502	236	244	일반	1
201502	236	244	일반	7
201502	236	244	일반	4
201502	236	244	경로	5
201502	236	245	일반	7
201502	236	245	일반	4
201502	236	245	경로	1
201502	236	250	경로	3
201502	236	250	장애인	1
201502	236	250	일반	9
201502	236	250	일반	5
201502	236	250	일반	9
201502	236	250	일반	5
201502	236	246	일반	1
201502	236	246	일반	56
201502	236	246	일반	23
201502	236	246	경로	19
201502	236	246	장애인	2
201502	236	246	일반	2
201502	236	247	장애인	3
201502	236	247	일반	5
201502	236	247	장애인	7
201502	236	247	경로	9
201502	236	247	청소년	22
201502	236	247	경로	7
201502	236	247	일반	61
201502	236	247	일반	34
201502	236	248	장애인	51
201502	236	248	경로	286
201502	236	248	경로	23
201502	236	248	청소년	45
201502	236	248	일반	44
201502	236	248	장애인	6
201502	236	248	일반	621
201502	236	248	일반	1
201502	236	248	일반	234
201502	236	249	장애인	6
201502	236	249	일반	77
201502	236	249	장애인	59
201502	236	249	경로	342
201502	236	249	청소년	51
201502	236	249	경로	5
201502	236	249	일반	613
201502	236	249	일반	12
201502	236	249	일반	283
201502	237	201	장애인	1
201502	237	201	일반	1598
201502	237	201	장애인	64
201502	237	201	경로	580
201502	237	201	청소년	164
201502	237	201	일반	61
201502	237	201	일반	1556
201502	237	201	장애인	43
201502	237	201	경로	24
201502	237	201	일반	11463
201502	237	201	청소년	1
201502	237	201	청소년	1
201502	237	202	경로	765
201502	237	202	장애인	179
201502	237	202	청소년	217
201502	237	202	일반	1
201502	237	202	장애인	41
201502	237	202	일반	2970
201502	237	202	경로	38
201502	237	202	일반	20197
201502	237	202	일반	80
201502	237	202	일반	3124
201502	237	203	경로	523
201502	237	203	일반	692
201502	237	203	장애인	108
201502	237	203	청소년	105
201502	237	203	장애인	18
201502	237	203	일반	14
201502	237	203	경로	62
201502	237	203	일반	1161
201502	237	203	일반	6737
201502	237	204	일반	340
201502	237	204	일반	1
201502	237	204	장애인	100
201502	237	204	경로	492
201502	237	204	청소년	57
201502	237	204	일반	614
201502	237	204	장애인	33
201502	237	204	경로	15
201502	237	204	일반	19
201502	237	204	일반	2762
201502	237	205	경로	1
201502	237	205	일반	413
201502	237	205	장애인	54
201502	237	205	경로	187
201502	237	205	청소년	106
201502	237	205	일반	45
201502	237	205	일반	1238
201502	237	205	장애인	11
201502	237	205	경로	5
201502	237	205	일반	3966
201502	237	206	청소년	64
201502	237	206	일반	150
201502	237	206	장애인	53
201502	237	206	일반	21
201502	237	206	일반	585
201502	237	206	장애인	1
201502	237	206	경로	7
201502	237	206	일반	1648
201502	237	206	경로	260
201502	237	207	장애인	20
201502	237	207	일반	89
201502	237	207	장애인	37
201502	237	207	경로	102
201502	237	207	청소년	14
201502	237	207	경로	2
201502	237	207	일반	1172
201502	237	207	일반	2
201502	237	207	일반	376
201502	237	208	경로	7
201502	237	208	장애인	15
201502	237	208	경로	93
201502	237	208	일반	162
201502	237	208	청소년	80
201502	237	208	장애인	3
201502	237	208	일반	1586
201502	237	208	청소년	1
201502	237	208	일반	25
201502	237	208	일반	375
201502	237	209	일반	175
201502	237	209	장애인	7
201502	237	209	경로	30
201502	237	209	청소년	65
201502	237	209	일반	438
201502	237	209	장애인	5
201502	237	209	일반	1452
201502	237	209	일반	4
201502	237	210	청소년	25
201502	237	210	일반	187
201502	237	210	장애인	41
201502	237	210	일반	3
201502	237	210	장애인	8
201502	237	210	경로	122
201502	237	210	경로	3
201502	237	210	일반	1511
201502	237	210	일반	439
201502	237	211	일반	289
201502	237	211	장애인	37
201502	237	211	경로	123
201502	237	211	청소년	21
201502	237	211	일반	747
201502	237	211	장애인	2
201502	237	211	경로	7
201502	237	211	일반	2918
201502	237	211	일반	11
201502	237	212	청소년	94
201502	237	212	일반	1
201502	237	212	일반	351
201502	237	212	장애인	32
201502	237	212	일반	34
201502	237	212	일반	987
201502	237	212	장애인	2
201502	237	212	경로	18
201502	237	212	일반	2572
201502	237	212	경로	142
201502	237	213	일반	395
201502	237	213	일반	176
201502	237	213	장애인	33
201502	237	213	경로	207
201502	237	213	장애인	4
201502	237	213	경로	2
201502	237	213	일반	1315
201502	237	213	일반	10
201502	237	213	청소년	28
201502	237	214	일반	2643
201502	237	214	장애인	1
201502	237	214	경로	290
201502	237	214	경로	2
201502	237	214	일반	459
201502	237	214	장애인	63
201502	237	214	일반	1134
201502	237	214	경로	16
201502	237	214	일반	33
201502	237	214	장애인	8
201502	237	214	청소년	120
201502	237	215	일반	154
201502	237	215	일반	1
201502	237	215	장애인	14
201502	237	215	경로	120
201502	237	215	청소년	15
201502	237	215	장애인	4
201502	237	215	경로	16
201502	237	215	일반	1239
201502	237	215	일반	11
201502	237	215	일반	251
201502	237	216	일반	976
201502	237	216	경로	1
201502	237	216	일반	753
201502	237	216	장애인	57
201502	237	216	경로	255
201502	237	216	일반	49
201502	237	216	장애인	39
201502	237	216	경로	15
201502	237	216	일반	4127
201502	237	216	청소년	367
201502	237	217	장애인	17
201502	237	217	경로	135
201502	237	217	청소년	22
201502	237	217	장애인	2
201502	237	217	경로	25
201502	237	217	일반	4
201502	237	217	일반	1028
201502	237	217	일반	328
201502	237	217	일반	160
201502	237	218	일반	230
201502	237	218	일반	146
201502	237	218	장애인	12
201502	237	218	경로	62
201502	237	218	경로	4
201502	237	218	일반	845
201502	237	218	일반	4
201502	237	218	청소년	134
201502	237	219	청소년	160
201502	237	219	일반	716
201502	237	219	경로	226
201502	237	219	일반	14
201502	237	219	장애인	30
201502	237	219	경로	5
201502	237	219	일반	6261
201502	237	219	장애인	81
201502	237	219	일반	1155
201502	237	220	일반	1017
201502	237	220	일반	1
201502	237	220	일반	668
201502	237	220	장애인	94
201502	237	220	경로	293
201502	237	220	장애인	14
201502	237	220	경로	28
201502	237	220	일반	4557
201502	237	220	일반	11
201502	237	220	청소년	106
201502	237	221	청소년	53
201502	237	221	경로	31
201502	237	221	경로	1
201502	237	221	일반	489
201502	237	221	장애인	80
201502	237	221	경로	289
201502	237	221	일반	763
201502	237	221	일반	12
201502	237	221	장애인	19
201502	237	221	일반	3952
201502	237	222	일반	1198
201502	237	222	일반	679
201502	237	222	장애인	55
201502	237	222	경로	226
201502	237	222	일반	1
201502	237	222	장애인	5
201502	237	222	경로	6
201502	237	222	일반	4519
201502	237	222	일반	12
201502	237	222	청소년	235
201502	237	223	청소년	87
201502	237	223	일반	168
201502	237	223	경로	1
201502	237	223	장애인	25
201502	237	223	경로	183
201502	237	223	일반	524
201502	237	223	장애인	9
201502	237	223	경로	18
201502	237	223	일반	8
201502	237	223	일반	1380
201502	237	224	경로	186
201502	237	224	경로	2
201502	237	224	일반	272
201502	237	224	청소년	21
201502	237	224	장애인	21
201502	237	224	일반	1
201502	237	224	일반	516
201502	237	224	장애인	3
201502	237	224	경로	15
201502	237	224	일반	1777
201502	237	224	일반	15
201502	237	225	장애인	15
201502	237	225	경로	172
201502	237	225	청소년	110
201502	237	225	일반	490
201502	237	225	일반	252
201502	237	225	장애인	3
201502	237	225	경로	19
201502	237	225	일반	2133
201502	237	225	일반	4
201502	237	226	청소년	94
201502	237	226	일반	1
201502	237	226	경로	2
201502	237	226	일반	575
201502	237	226	장애인	165
201502	237	226	경로	404
201502	237	226	일반	1358
201502	237	226	장애인	37
201502	237	226	경로	15
201502	237	226	일반	35
201502	237	226	일반	4252
201502	237	227	일반	494
201502	237	227	장애인	87
201502	237	227	경로	292
201502	237	227	청소년	201
201502	237	227	장애인	19
201502	237	227	경로	11
201502	237	227	일반	3788
201502	237	227	일반	32
201502	237	227	일반	917
201502	237	227	일반	1
201502	237	228	일반	1828
201502	237	228	장애인	1
201502	237	228	일반	847
201502	237	228	장애인	147
201502	237	228	경로	573
201502	237	228	장애인	38
201502	237	228	경로	24
201502	237	228	일반	6587
201502	237	228	일반	68
201502	237	228	청소년	317
201502	237	229	장애인	226
201502	237	229	경로	574
201502	237	229	청소년	137
201502	237	229	일반	407
201502	237	229	장애인	7
201502	237	229	경로	8
201502	237	229	일반	3190
201502	237	229	일반	49
201502	237	229	일반	1424
201502	237	230	일반	3863
201502	237	230	경로	1
201502	237	230	일반	1305
201502	237	230	장애인	249
201502	237	230	경로	906
201502	237	230	장애인	74
201502	237	230	경로	41
201502	237	230	일반	10683
201502	237	230	일반	108
201502	237	230	청소년	480
201502	237	231	일반	667
201502	237	231	경로	797
201502	237	231	장애인	237
201502	237	231	일반	1
201502	237	231	청소년	177
201502	237	231	장애인	42
201502	237	231	경로	19
201502	237	231	일반	5529
201502	237	231	청소년	1
201502	237	231	일반	142
201502	237	231	일반	2529
201502	237	232	일반	2489
201502	237	232	경로	2
201502	237	232	장애인	451
201502	237	232	경로	1132
201502	237	232	청소년	640
201502	237	232	일반	6791
201502	237	232	장애인	88
201502	237	232	경로	39
201502	237	232	일반	276
201502	237	232	일반	20201
201502	237	232	일반	2
201502	237	233	일반	1
201502	237	233	일반	807
201502	237	233	장애인	236
201502	237	233	경로	1063
201502	237	233	청소년	317
201502	237	233	일반	5608
201502	237	233	장애인	25
201502	237	233	경로	31
201502	237	233	일반	7249
201502	237	233	일반	344
201502	237	234	장애인	303
201502	237	234	경로	1
201502	237	234	경로	1098
201502	237	234	청소년	674
201502	237	234	장애인	71
201502	237	234	일반	176
201502	237	234	경로	52
201502	237	234	일반	1595
201502	237	234	일반	12378
201502	237	234	일반	3878
201502	237	235	일반	439
201502	237	235	장애인	174
201502	237	235	경로	1457
201502	237	235	청소년	205
201502	237	235	일반	1385
201502	237	235	장애인	40
201502	237	235	경로	83
201502	237	235	일반	4647
201502	237	235	일반	49
201502	237	236	일반	993
201502	237	236	장애인	344
201502	237	236	경로	1547
201502	237	236	일반	369
201502	237	236	장애인	102
201502	237	236	경로	80
201502	237	236	일반	2385
201502	237	236	일반	41
201502	237	236	청소년	109
201502	237	237	일반	750
201502	237	237	일반	2
201502	237	237	일반	178
201502	237	237	장애인	498
201502	237	237	경로	1019
201502	237	237	장애인	44
201502	237	237	경로	45
201502	237	237	일반	1534
201502	237	237	일반	21
201502	237	237	청소년	140
201502	237	238	청소년	305
201502	237	238	일반	1122
201502	237	238	일반	89
201502	237	238	장애인	280
201502	237	238	경로	855
201502	237	238	일반	2596
201502	237	238	장애인	63
201502	237	238	일반	8551
201502	237	238	경로	49
201502	237	239	일반	2
201502	237	239	청소년	1
201502	237	239	일반	1598
201502	237	239	장애인	226
201502	237	239	경로	740
201502	237	239	청소년	1563
201502	237	239	일반	4559
201502	237	239	장애인	39
201502	237	239	경로	93
201502	237	239	일반	12251
201502	237	239	청소년	1
201502	237	239	일반	86
201502	237	240	일반	3793
201502	237	240	일반	3
201502	237	240	일반	1362
201502	237	240	장애인	187
201502	237	240	경로	1006
201502	237	240	일반	61
201502	237	240	장애인	28
201502	237	240	경로	73
201502	237	240	일반	11910
201502	237	240	청소년	724
201502	237	241	일반	2
201502	237	241	일반	372
201502	237	241	장애인	109
201502	237	241	청소년	1
201502	237	241	청소년	423
201502	237	241	장애인	6
201502	237	241	경로	15
201502	237	241	일반	3565
201502	237	241	일반	42
201502	237	241	경로	398
201502	237	241	일반	1250
201502	237	242	일반	192
201502	237	242	일반	1
201502	237	242	장애인	106
201502	237	242	경로	380
201502	237	242	청소년	179
201502	237	242	장애인	12
201502	237	242	경로	8
201502	237	242	일반	1778
201502	237	242	청소년	1
201502	237	242	일반	13
201502	237	242	일반	754
201502	237	243	일반	530
201502	237	243	일반	2
201502	237	243	일반	347
201502	237	243	장애인	61
201502	237	243	경로	285
201502	237	243	일반	30
201502	237	243	장애인	15
201502	237	243	경로	5
201502	237	243	일반	2548
201502	237	243	청소년	103
201502	237	244	일반	2
201502	237	244	일반	32
201502	237	244	일반	10
201502	237	244	경로	3
201502	237	244	일반	1
201502	237	245	장애인	1
201502	237	245	일반	1
201502	237	245	일반	17
201502	237	245	일반	23
201502	237	245	경로	3
201502	237	250	일반	4
201502	237	250	일반	5
201502	237	250	경로	15
201502	237	250	일반	2
201502	237	250	경로	1
201502	237	250	일반	46
201502	237	250	청소년	1
201502	237	246	일반	1
201502	237	246	일반	67
201502	237	246	장애인	8
201502	237	246	일반	19
201502	237	246	청소년	1
201502	237	246	경로	17
201502	237	246	장애인	4
201502	237	246	일반	1
201502	237	247	일반	96
201502	237	247	일반	8
201502	237	247	경로	24
201502	237	247	청소년	16
201502	237	247	일반	23
201502	237	247	장애인	3
201502	237	248	청소년	58
201502	237	248	일반	99
201502	237	248	장애인	49
201502	237	248	경로	169
201502	237	248	일반	181
201502	237	248	일반	1
201502	237	248	장애인	13
201502	237	248	경로	8
201502	237	248	일반	523
201502	237	249	일반	36
201502	237	249	장애인	31
201502	237	249	경로	223
201502	237	249	청소년	59
201502	237	249	일반	397
201502	237	249	장애인	12
201502	237	249	경로	6
201502	237	249	일반	552
201502	237	249	일반	4
201502	238	201	경로	654
201502	238	201	일반	1142
201502	238	201	장애인	163
201502	238	201	일반	2
201502	238	201	청소년	210
201502	238	201	장애인	55
201502	238	201	경로	31
201502	238	201	일반	9348
201502	238	201	일반	57
201502	238	201	일반	2354
201502	238	202	청소년	4
201502	238	202	일반	4
201502	238	202	경로	1
201502	238	202	일반	3291
201502	238	202	장애인	259
201502	238	202	청소년	402
201502	238	202	일반	5606
201502	238	202	장애인	60
201502	238	202	경로	40
201502	238	202	일반	21201
201502	238	202	일반	111
201502	238	202	경로	939
201502	238	203	일반	691
201502	238	203	장애인	136
201502	238	203	경로	667
201502	238	203	청소년	95
201502	238	203	장애인	32
201502	238	203	경로	32
201502	238	203	일반	6214
201502	238	203	일반	1868
201502	238	203	일반	54
201502	238	203	청소년	1
201502	238	204	일반	420
201502	238	204	장애인	88
201502	238	204	경로	613
201502	238	204	청소년	75
201502	238	204	장애인	25
201502	238	204	경로	37
201502	238	204	일반	19
201502	238	204	일반	3152
201502	238	204	일반	1081
201502	238	205	일반	3
201502	238	205	일반	663
201502	238	205	장애인	109
201502	238	205	경로	307
201502	238	205	청소년	208
201502	238	205	일반	42
201502	238	205	일반	2614
201502	238	205	장애인	17
201502	238	205	경로	4
201502	238	205	일반	5084
201502	238	205	청소년	1
201502	238	206	경로	222
201502	238	206	장애인	55
201502	238	206	일반	234
201502	238	206	청소년	62
201502	238	206	장애인	13
201502	238	206	경로	31
201502	238	206	일반	2099
201502	238	206	일반	41
201502	238	206	일반	1013
201502	238	207	장애인	4
201502	238	207	일반	235
201502	238	207	장애인	36
201502	238	207	경로	166
201502	238	207	청소년	110
201502	238	207	일반	628
201502	238	207	경로	4
201502	238	207	일반	1726
201502	238	207	일반	11
201502	238	208	일반	973
201502	238	208	일반	396
201502	238	208	장애인	36
201502	238	208	경로	171
201502	238	208	일반	2
201502	238	208	장애인	3
201502	238	208	경로	17
201502	238	208	일반	3213
201502	238	208	일반	37
201502	238	208	청소년	178
201502	238	209	일반	1
201502	238	209	일반	166
201502	238	209	장애인	11
201502	238	209	청소년	74
201502	238	209	일반	512
201502	238	209	장애인	2
201502	238	209	일반	1704
201502	238	209	일반	21
201502	238	209	경로	45
201502	238	210	일반	24
201502	238	210	장애인	37
201502	238	210	일반	296
201502	238	210	경로	133
201502	238	210	청소년	36
201502	238	210	장애인	4
201502	238	210	일반	2332
201502	238	210	경로	3
201502	238	210	일반	428
201502	238	211	일반	840
201502	238	211	일반	463
201502	238	211	장애인	99
201502	238	211	경로	154
201502	238	211	장애인	4
201502	238	211	경로	7
201502	238	211	일반	3157
201502	238	211	일반	28
201502	238	211	청소년	34
201502	238	212	일반	28
201502	238	212	청소년	175
201502	238	212	일반	2
201502	238	212	일반	648
201502	238	212	장애인	66
201502	238	212	경로	141
201502	238	212	일반	1805
201502	238	212	장애인	11
201502	238	212	일반	4799
201502	238	212	경로	5
201502	238	213	경로	158
201502	238	213	일반	370
201502	238	213	장애인	67
201502	238	213	청소년	129
